detailScoring1,detailScoring2,detailScoring3,detailScoring4,detailScoring5,detailScoring6,detailScoring7,detailScoring8,detailScoring9,detailScoring10,detailScoring11,detailScoring12,detailScoring13,detailScoring14,detailScoring15,detailScoring16,detailScoring17,detailScoring18,detailScoring19,detailScoring20,detailScoring21,detailScoring22,detailScoring23,detailScoring24
1,116,1.60461253953481,1,ADNK1,3.45274772379791,132,,2,116,1.54067121969164,1,ADNK1,3.45274772379791,132,,3,116,1.45294439402118,0,ADNK1,3.45274772379791,132,
1,116,1.60461253953481,1,AHC,3.60677156765372,191,,2,116,1.54067121969164,1,AHC,3.60677156765372,191,,3,116,1.45294439402118,0,AHC,3.60677156765372,191,
1,116,1.60461253953481,1,AKGDm,1.97093316270572,8050,,2,116,1.54067121969164,1,AKGDm,1.97093316270572,8050,,3,116,1.45294439402118,0,AKGDm,1.97093316270572,8050,
1,116,1.60461253953481,1,ALCD21_L,2.96102144379344,128,,2,116,1.54067121969164,1,ALCD21_L,2.96102144379344,128,,3,116,1.45294439402118,0,ALCD21_L,2.96102144379344,128,
1,116,1.60461253953481,1,ALCD22_L,2.96102144379344,128,,2,116,1.54067121969164,1,ALCD22_L,2.96102144379344,128,,3,116,1.45294439402118,0,ALCD22_L,2.96102144379344,128,
1,116,1.60461253953481,1,ALR2,4.11443989238138,10327,,2,116,1.54067121969164,1,ALR2,4.11443989238138,10327,,3,116,1.45294439402118,0,ALR2,4.11443989238138,10327,
1,116,1.60461253953481,1,ALR3,4.11443989238138,10327,,2,116,1.54067121969164,1,ALR3,4.11443989238138,10327,,3,116,1.45294439402118,0,ALR3,4.11443989238138,10327,
1,116,1.60461253953481,1,CO2tm,-1,,,2,116,1.54067121969164,1,CO2tm,-1,,,3,116,1.45294439402118,0,CO2tm,-1,,
1,116,1.60461253953481,1,CSm,2.69666507648636,1431,,2,116,1.54067121969164,1,CSm,2.69666507648636,1431,,3,116,1.45294439402118,0,CSm,2.69666507648636,1431,
1,116,1.60461253953481,1,CYSTGL,0.309593837889309,1491,,2,116,1.54067121969164,1,CYSTGL,0.309593837889309,1491,,3,116,1.45294439402118,0,CYSTGL,0.309593837889309,1491,
1,116,1.60461253953481,1,CYSTS,0.525490606177103,875,,2,116,1.54067121969164,1,CYSTS,0.525490606177103,875,,3,116,1.45294439402118,0,CYSTS,0.525490606177103,875,
1,116,1.60461253953481,1,ENO,9.69781851882024,2023,,2,116,1.54067121969164,1,ENO,9.69781851882024,2023,,3,116,1.45294439402118,0,ENO,9.69781851882024,2023,
1,116,1.60461253953481,1,FTHFDH,0.740661318623444,160428,,2,116,1.54067121969164,1,FTHFDH,0.740661318623444,160428,,3,116,1.45294439402118,0,FTHFDH,0.740661318623444,160428,
1,116,1.60461253953481,1,FUMm,2.9024643529307,2271,,2,116,1.54067121969164,1,FUMm,2.9024643529307,2271,,3,116,1.45294439402118,0,FUMm,2.9024643529307,2271,
1,116,1.60461253953481,1,GAPD,10.7553783134158,2597,,2,116,1.54067121969164,1,GAPD,10.7553783134158,2597,,3,116,1.45294439402118,0,GAPD,10.7553783134158,2597,
1,116,1.60461253953481,1,GHMT2r,1.80690566220445,6470,,2,116,1.54067121969164,1,GHMT2r,1.80690566220445,6470,,3,116,1.45294439402118,0,GHMT2r,1.80690566220445,6470,
1,116,1.60461253953481,1,GLUDym,2.67352132506845,2746,,2,116,1.54067121969164,1,GLUDym,2.67352132506845,2746,,3,116,1.45294439402118,0,GLUDym,2.67352132506845,2746,
1,116,1.60461253953481,1,GLYC3Ptmc,-1,,,2,116,1.54067121969164,1,GLYC3Ptmc,-1,,,3,116,1.45294439402118,0,GLYC3Ptmc,-1,,
1,116,1.60461253953481,1,GLYtm,-1,,,2,116,1.54067121969164,1,GLYtm,-1,,,3,116,1.45294439402118,0,GLYtm,-1,,
1,116,1.60461253953481,1,GNMT,0.205928329918857,27232,,2,116,1.54067121969164,1,GNMT,0.205928329918857,27232,,3,116,1.45294439402118,0,GNMT,0.205928329918857,27232,
1,116,1.60461253953481,1,H2Otm,0.0666790671819831,343,,2,116,1.54067121969164,1,H2Otm,0.0666790671819831,343,,3,116,1.45294439402118,0,H2Otm,0.0666790671819831,343,
1,116,1.60461253953481,1,HPYRRy,2.2827336381084,9380,,2,116,1.54067121969164,1,HPYRRy,2.2827336381084,9380,,3,116,1.45294439402118,0,HPYRRy,2.2827336381084,9380,
1,116,1.60461253953481,1,ICDHy,2.06445989362065,3417,,2,116,1.54067121969164,1,ICDHy,2.06445989362065,3417,,3,116,1.45294439402118,0,ICDHy,2.06445989362065,3417,
1,116,1.60461253953481,1,LDH_L,8.0471495620105,3939,,2,116,1.54067121969164,1,LDH_L,8.0471495620105,3939,,3,116,1.45294439402118,0,LDH_L,8.0471495620105,3939,
1,116,1.60461253953481,1,LDH_Lm,8.0471495620105,3939,,2,116,1.54067121969164,1,LDH_Lm,8.0471495620105,3939,,3,116,1.45294439402118,0,LDH_Lm,8.0471495620105,3939,
1,116,1.60461253953481,1,L_LACtm,2.10454396396708,6566,,2,116,1.54067121969164,1,L_LACtm,2.10454396396708,6566,,3,116,1.45294439402118,0,L_LACtm,2.10454396396708,6566,
1,116,1.60461253953481,1,MDHm,3.81687866361708,4190,,2,116,1.54067121969164,1,MDHm,3.81687866361708,4190,,3,116,1.45294439402118,0,MDHm,3.81687866361708,4190,
1,116,1.60461253953481,1,METAT,4.17821885679181,27430,,2,116,1.54067121969164,1,METAT,4.17821885679181,27430,,3,116,1.45294439402118,0,METAT,4.17821885679181,27430,
1,116,1.60461253953481,1,MTHFC,3.2284080134965,4522,,2,116,1.54067121969164,1,MTHFC,3.2284080134965,4522,,3,116,1.45294439402118,0,MTHFC,3.2284080134965,4522,
1,116,1.60461253953481,1,MTHFCm,4.5975116345409,10797,,2,116,1.54067121969164,1,MTHFCm,4.5975116345409,10797,,3,116,1.45294439402118,0,MTHFCm,4.5975116345409,10797,
1,116,1.60461253953481,1,MTHFD,3.2284080134965,4522,,2,116,1.54067121969164,1,MTHFD,3.2284080134965,4522,,3,116,1.45294439402118,0,MTHFD,3.2284080134965,4522,
1,116,1.60461253953481,1,MTHFDm,4.5975116345409,10797,,2,116,1.54067121969164,1,MTHFDm,4.5975116345409,10797,,3,116,1.45294439402118,0,MTHFDm,4.5975116345409,10797,
1,116,1.60461253953481,1,NDPK1m,2.19508395159998,10201,,2,116,1.54067121969164,1,NDPK1m,2.19508395159998,10201,,3,116,1.45294439402118,0,NDPK1m,2.19508395159998,10201,
1,116,1.60461253953481,1,OBDHc,-1,,,2,116,1.54067121969164,1,OBDHc,-1,,,3,116,1.45294439402118,0,OBDHc,-1,,
1,116,1.60461253953481,1,P5CRm,2.24160500427212,5831,,2,116,1.54067121969164,1,P5CRm,2.24160500427212,5831,,3,116,1.45294439402118,0,P5CRm,2.24160500427212,5831,
1,116,1.60461253953481,1,PDHm,1.97093316270572,8050,,2,116,1.54067121969164,1,PDHm,1.97093316270572,8050,,3,116,1.45294439402118,0,PDHm,1.97093316270572,8050,
1,116,1.60461253953481,1,PGK,7.96477630668472,5230,,2,116,1.54067121969164,1,PGK,7.96477630668472,5230,,3,116,1.45294439402118,0,PGK,7.96477630668472,5230,
1,116,1.60461253953481,1,PGM,3.54082807584156,5223,,2,116,1.54067121969164,1,PGM,3.54082807584156,5223,,3,116,1.45294439402118,0,PGM,3.54082807584156,5223,
1,116,1.60461253953481,1,PROD2m,0.500432140381916,5625,,2,116,1.54067121969164,1,PROD2m,0.500432140381916,5625,,3,116,1.45294439402118,0,PROD2m,0.500432140381916,5625,
1,116,1.60461253953481,1,PYRt2m,2.10454396396708,6566,,2,116,1.54067121969164,1,PYRt2m,2.10454396396708,6566,,3,116,1.45294439402118,0,PYRt2m,2.10454396396708,6566,
1,116,1.60461253953481,1,SARCStm,-1,,,2,116,1.54067121969164,1,SARCStm,-1,,,3,116,1.45294439402118,0,SARCStm,-1,,
1,116,1.60461253953481,1,SARDHm,0.368379495546603,1757,,2,116,1.54067121969164,1,SARDHm,0.368379495546603,1757,,3,116,1.45294439402118,0,SARDHm,0.368379495546603,1757,
1,116,1.60461253953481,1,SUCD1m,2.47696787815551,6389,,2,116,1.54067121969164,1,SUCD1m,2.47696787815551,6389,,3,116,1.45294439402118,0,SUCD1m,2.47696787815551,6389,
1,116,1.60461253953481,1,SUCOASm,2.19731611090219,8803,,2,116,1.54067121969164,1,SUCOASm,2.19731611090219,8803,,3,116,1.45294439402118,0,SUCOASm,2.19731611090219,8803,
1,116,1.60461253953481,1,THFtm,-1,,,2,116,1.54067121969164,1,THFtm,-1,,,3,116,1.45294439402118,0,THFtm,-1,,
1,116,1.60461253953481,1,TRIOK,-1,,,2,116,1.54067121969164,1,TRIOK,-1,,,3,116,1.45294439402118,0,TRIOK,-1,,
1,116,1.60461253953481,1,r0081,1.42051587917251,2875,,2,116,1.54067121969164,1,r0081,1.42051587917251,2875,,3,116,1.45294439402118,0,r0081,1.42051587917251,2875,
1,116,1.60461253953481,1,r0122,0.00361293435607297,5313,,2,116,1.54067121969164,1,r0122,0.00361293435607297,5313,,3,116,1.45294439402118,0,r0122,0.00361293435607297,5313,
1,116,1.60461253953481,1,r0160,0.00557341255275344,189,,2,116,1.54067121969164,1,r0160,0.00557341255275344,189,,3,116,1.45294439402118,0,r0160,0.00557341255275344,189,
1,116,1.60461253953481,1,r0193,0.309593837889309,1491,,2,116,1.54067121969164,1,r0193,0.309593837889309,1491,,3,116,1.45294439402118,0,r0193,0.309593837889309,1491,
1,116,1.60461253953481,1,r0210,0.525490606177103,875,,2,116,1.54067121969164,1,r0210,0.525490606177103,875,,3,116,1.45294439402118,0,r0210,0.525490606177103,875,
1,116,1.60461253953481,1,r0295,0.14107254396296,2731,,2,116,1.54067121969164,1,r0295,0.14107254396296,2731,,3,116,1.45294439402118,0,r0295,0.14107254396296,2731,
1,116,1.60461253953481,1,r0392,3.82261449538641,219,,2,116,1.54067121969164,1,r0392,3.82261449538641,219,,3,116,1.45294439402118,0,r0392,3.82261449538641,219,
1,116,1.60461253953481,1,r0801,4.60443896721532,293,,2,116,1.54067121969164,1,r0801,4.60443896721532,293,,3,116,1.45294439402118,0,r0801,4.60443896721532,293,
1,116,1.60461253953481,1,r1147,1.73016780964461,6576,,2,116,1.54067121969164,1,r1147,1.73016780964461,6576,,3,116,1.45294439402118,0,r1147,1.73016780964461,6576,
1,116,1.60461253953481,1,r1434,-1,,,2,116,1.54067121969164,1,r1434,-1,,,3,116,1.45294439402118,0,r1434,-1,,
1,116,1.60461253953481,1,r2472,1.75110078274358,54020,,2,116,1.54067121969164,1,r2472,1.75110078274358,54020,,3,116,1.45294439402118,0,r2472,1.75110078274358,54020,
1,117,1.21437434851903,0,METAT,4.17821885679181,27430,,2,117,1.81682784165515,1,METAT,4.17821885679181,27430,,3,117,2.08910942839591,1,METAT,4.17821885679181,27430,
1,118,1.86712829499938,1,10FTHFtm,-1,,,2,118,1.84843463134474,0,10FTHFtm,-1,,,3,118,1.74698498343846,0,10FTHFtm,-1,,
1,118,1.86712829499938,1,4ABUTtm,-1,,,2,118,1.84843463134474,0,4ABUTtm,-1,,,3,118,1.74698498343846,0,4ABUTtm,-1,,
1,118,1.86712829499938,1,ABTArm,0.901652329436976,18,,2,118,1.84843463134474,0,ABTArm,0.901652329436976,18,,3,118,1.74698498343846,0,ABTArm,0.901652329436976,18,
1,118,1.86712829499938,1,ABUTD,1.94016731532073,223,,2,118,1.84843463134474,0,ABUTD,1.94016731532073,223,,3,118,1.74698498343846,0,ABUTD,1.94016731532073,223,
1,118,1.86712829499938,1,ACACT1rm,2.46891679716035,3032,,2,118,1.84843463134474,0,ACACT1rm,2.46891679716035,3032,,3,118,1.74698498343846,0,ACACT1rm,2.46891679716035,3032,
1,118,1.86712829499938,1,ACETONEt2,4.22895791546182,9123,,2,118,1.84843463134474,0,ACETONEt2,4.22895791546182,9123,,3,118,1.74698498343846,0,ACETONEt2,4.22895791546182,9123,
1,118,1.86712829499938,1,ACONTm,2.75208435027762,50,,2,118,1.84843463134474,0,ACONTm,2.75208435027762,50,,3,118,1.74698498343846,0,ACONTm,2.75208435027762,50,
1,118,1.86712829499938,1,ACTLMO,0.211601579779346,1571,,2,118,1.84843463134474,0,ACTLMO,0.211601579779346,1571,,3,118,1.74698498343846,0,ACTLMO,0.211601579779346,1571,
1,118,1.86712829499938,1,ACTNMO,0.211601579779346,1571,,2,118,1.84843463134474,0,ACTNMO,0.211601579779346,1571,,3,118,1.74698498343846,0,ACTNMO,0.211601579779346,1571,
1,118,1.86712829499938,1,ADCim,-1,,,2,118,1.84843463134474,0,ADCim,-1,,,3,118,1.74698498343846,0,ADCim,-1,,
1,118,1.86712829499938,1,ADK1,3.33494758216326,204,,2,118,1.84843463134474,0,ADK1,3.33494758216326,204,,3,118,1.74698498343846,0,ADK1,3.33494758216326,204,
1,118,1.86712829499938,1,ADSL1,3.92952507495577,158,,2,118,1.84843463134474,0,ADSL1,3.92952507495577,158,,3,118,1.74698498343846,0,ADSL1,3.92952507495577,158,
1,118,1.86712829499938,1,ADSL2,3.92952507495577,158,,2,118,1.84843463134474,0,ADSL2,3.92952507495577,158,,3,118,1.74698498343846,0,ADSL2,3.92952507495577,158,
1,118,1.86712829499938,1,ADSS,3.59640352878235,159,,2,118,1.84843463134474,0,ADSS,3.59640352878235,159,,3,118,1.74698498343846,0,ADSS,3.59640352878235,159,
1,118,1.86712829499938,1,AICART,3.75527553297876,471,,2,118,1.84843463134474,0,AICART,3.75527553297876,471,,3,118,1.74698498343846,0,AICART,3.75527553297876,471,
1,118,1.86712829499938,1,AIRCr_PRASCS,3.79787881382097,10606,,2,118,1.84843463134474,0,AIRCr_PRASCS,3.79787881382097,10606,,3,118,1.74698498343846,0,AIRCr_PRASCS,3.79787881382097,10606,
1,118,1.86712829499938,1,AKGDm,1.97093316270572,8050,,2,118,1.84843463134474,0,AKGDm,1.97093316270572,8050,,3,118,1.74698498343846,0,AKGDm,1.97093316270572,8050,
1,118,1.86712829499938,1,AKGMALtm,3.55282841047064,8402,,2,118,1.84843463134474,0,AKGMALtm,3.55282841047064,8402,,3,118,1.74698498343846,0,AKGMALtm,3.55282841047064,8402,
1,118,1.86712829499938,1,ARTFR12,-1,,,2,118,1.84843463134474,0,ARTFR12,-1,,,3,118,1.74698498343846,0,ARTFR12,-1,,
1,118,1.86712829499938,1,ARTPLM3,-1,,,2,118,1.84843463134474,0,ARTPLM3,-1,,,3,118,1.74698498343846,0,ARTPLM3,-1,,
1,118,1.86712829499938,1,ASPTA,2.34920091844559,2805,,2,118,1.84843463134474,0,ASPTA,2.34920091844559,2805,,3,118,1.74698498343846,0,ASPTA,2.34920091844559,2805,
1,118,1.86712829499938,1,ATPS4m,-1,9551,,2,118,1.84843463134474,0,ATPS4m,-1,9551,,3,118,1.74698498343846,0,ATPS4m,-1,9551,
1,118,1.86712829499938,1,ATPtm,5.96082347701616,292,,2,118,1.84843463134474,0,ATPtm,5.96082347701616,292,,3,118,1.74698498343846,0,ATPtm,5.96082347701616,292,
1,118,1.86712829499938,1,CATm,2.7994425632371,847,,2,118,1.84843463134474,0,CATm,2.7994425632371,847,,3,118,1.74698498343846,0,CATm,2.7994425632371,847,
1,118,1.86712829499938,1,CO2tm,-1,,,2,118,1.84843463134474,0,CO2tm,-1,,,3,118,1.74698498343846,0,CO2tm,-1,,
1,118,1.86712829499938,1,CSm,2.69666507648636,1431,,2,118,1.84843463134474,0,CSm,2.69666507648636,1431,,3,118,1.74698498343846,0,CSm,2.69666507648636,1431,
1,118,1.86712829499938,1,CYOOm3,0,170712,,2,118,1.84843463134474,0,CYOOm3,0,170712,,3,118,1.74698498343846,0,CYOOm3,0,170712,
1,118,1.86712829499938,1,CYOR_u10m,2.68028755805635,7386,,2,118,1.84843463134474,0,CYOR_u10m,2.68028755805635,7386,,3,118,1.74698498343846,0,CYOR_u10m,2.68028755805635,7386,
1,118,1.86712829499938,1,DESAT16_2,1.22786917204105,6319,,2,118,1.84843463134474,0,DESAT16_2,1.22786917204105,6319,,3,118,1.74698498343846,0,DESAT16_2,1.22786917204105,6319,
1,118,1.86712829499938,1,DESAT18_5,1.22786917204105,6319,,2,118,1.84843463134474,0,DESAT18_5,1.22786917204105,6319,,3,118,1.74698498343846,0,DESAT18_5,1.22786917204105,6319,
1,118,1.86712829499938,1,ENO,9.69781851882024,2023,,2,118,1.84843463134474,0,ENO,9.69781851882024,2023,,3,118,1.74698498343846,0,ENO,9.69781851882024,2023,
1,118,1.86712829499938,1,FADH2ETC,1.91797550253289,2109,,2,118,1.84843463134474,0,FADH2ETC,1.91797550253289,2109,,3,118,1.74698498343846,0,FADH2ETC,1.91797550253289,2109,
1,118,1.86712829499938,1,FUM,2.9024643529307,2271,,2,118,1.84843463134474,0,FUM,2.9024643529307,2271,,3,118,1.74698498343846,0,FUM,2.9024643529307,2271,
1,118,1.86712829499938,1,FUMm,2.9024643529307,2271,,2,118,1.84843463134474,0,FUMm,2.9024643529307,2271,,3,118,1.74698498343846,0,FUMm,2.9024643529307,2271,
1,118,1.86712829499938,1,GALt1r,4.20189547465878,6515,,2,118,1.84843463134474,0,GALt1r,4.20189547465878,6515,,3,118,1.74698498343846,0,GALt1r,4.20189547465878,6515,
1,118,1.86712829499938,1,GALt2_2,0.949283811786685,6523,,2,118,1.84843463134474,0,GALt2_2,0.949283811786685,6523,,3,118,1.74698498343846,0,GALt2_2,0.949283811786685,6523,
1,118,1.86712829499938,1,GAPD,10.7553783134158,2597,,2,118,1.84843463134474,0,GAPD,10.7553783134158,2597,,3,118,1.74698498343846,0,GAPD,10.7553783134158,2597,
1,118,1.86712829499938,1,GARFT,3.76714757591078,2618,,2,118,1.84843463134474,0,GARFT,3.76714757591078,2618,,3,118,1.74698498343846,0,GARFT,3.76714757591078,2618,
1,118,1.86712829499938,1,GCC2am,0.14107254396296,2731,,2,118,1.84843463134474,0,GCC2am,0.14107254396296,2731,,3,118,1.74698498343846,0,GCC2am,0.14107254396296,2731,
1,118,1.86712829499938,1,GCC2bim,0.14107254396296,2731,,2,118,1.84843463134474,0,GCC2bim,0.14107254396296,2731,,3,118,1.74698498343846,0,GCC2bim,0.14107254396296,2731,
1,118,1.86712829499938,1,GCC2cm,0.14107254396296,2731,,2,118,1.84843463134474,0,GCC2cm,0.14107254396296,2731,,3,118,1.74698498343846,0,GCC2cm,0.14107254396296,2731,
1,118,1.86712829499938,1,GHMT2r,1.80690566220445,6470,,2,118,1.84843463134474,0,GHMT2r,1.80690566220445,6470,,3,118,1.74698498343846,0,GHMT2r,1.80690566220445,6470,
1,118,1.86712829499938,1,GLNS,10.1939830740776,2752,,2,118,1.84843463134474,0,GLNS,10.1939830740776,2752,,3,118,1.74698498343846,0,GLNS,10.1939830740776,2752,
1,118,1.86712829499938,1,GLUDym,2.67352132506845,2746,,2,118,1.84843463134474,0,GLUDym,2.67352132506845,2746,,3,118,1.74698498343846,0,GLUDym,2.67352132506845,2746,
1,118,1.86712829499938,1,GLUPRT,1.04311964967432,5471,,2,118,1.84843463134474,0,GLUPRT,1.04311964967432,5471,,3,118,1.74698498343846,0,GLUPRT,1.04311964967432,5471,
1,118,1.86712829499938,1,GLYtm,-1,,,2,118,1.84843463134474,0,GLYtm,-1,,,3,118,1.74698498343846,0,GLYtm,-1,,
1,118,1.86712829499938,1,H2Otm,0.0666790671819831,343,,2,118,1.84843463134474,0,H2Otm,0.0666790671819831,343,,3,118,1.74698498343846,0,H2Otm,0.0666790671819831,343,
1,118,1.86712829499938,1,HMGCOASim,1.4107866908677,3158,,2,118,1.84843463134474,0,HMGCOASim,1.4107866908677,3158,,3,118,1.74698498343846,0,HMGCOASim,1.4107866908677,3158,
1,118,1.86712829499938,1,HMGLm,2.66657492326109,3155,,2,118,1.84843463134474,0,HMGLm,2.66657492326109,3155,,3,118,1.74698498343846,0,HMGLm,2.66657492326109,3155,
1,118,1.86712829499938,1,ICDHy,2.06445989362065,3417,,2,118,1.84843463134474,0,ICDHy,2.06445989362065,3417,,3,118,1.74698498343846,0,ICDHy,2.06445989362065,3417,
1,118,1.86712829499938,1,ICDHyrm,4.91148298418038,3418,,2,118,1.84843463134474,0,ICDHyrm,4.91148298418038,3418,,3,118,1.74698498343846,0,ICDHyrm,4.91148298418038,3418,
1,118,1.86712829499938,1,IMPC,3.75527553297876,471,,2,118,1.84843463134474,0,IMPC,3.75527553297876,471,,3,118,1.74698498343846,0,IMPC,3.75527553297876,471,
1,118,1.86712829499938,1,MALtm,0.801220380899478,1468,,2,118,1.84843463134474,0,MALtm,0.801220380899478,1468,,3,118,1.74698498343846,0,MALtm,0.801220380899478,1468,
1,118,1.86712829499938,1,MDH,3.81687866361708,4190,,2,118,1.84843463134474,0,MDH,3.81687866361708,4190,,3,118,1.74698498343846,0,MDH,3.81687866361708,4190,
1,118,1.86712829499938,1,MDHm,3.81687866361708,4190,,2,118,1.84843463134474,0,MDHm,3.81687866361708,4190,,3,118,1.74698498343846,0,MDHm,3.81687866361708,4190,
1,118,1.86712829499938,1,ME2,1.01045909244227,4199,,2,118,1.84843463134474,0,ME2,1.01045909244227,4199,,3,118,1.74698498343846,0,ME2,1.01045909244227,4199,
1,118,1.86712829499938,1,MTHFC,3.2284080134965,4522,,2,118,1.84843463134474,0,MTHFC,3.2284080134965,4522,,3,118,1.74698498343846,0,MTHFC,3.2284080134965,4522,
1,118,1.86712829499938,1,MTHFCm,4.5975116345409,10797,,2,118,1.84843463134474,0,MTHFCm,4.5975116345409,10797,,3,118,1.74698498343846,0,MTHFCm,4.5975116345409,10797,
1,118,1.86712829499938,1,MTHFD,3.2284080134965,4522,,2,118,1.84843463134474,0,MTHFD,3.2284080134965,4522,,3,118,1.74698498343846,0,MTHFD,3.2284080134965,4522,
1,118,1.86712829499938,1,MTHFDm,4.5975116345409,10797,,2,118,1.84843463134474,0,MTHFDm,4.5975116345409,10797,,3,118,1.74698498343846,0,MTHFDm,4.5975116345409,10797,
1,118,1.86712829499938,1,NDPK4,2.35047222981524,4832,,2,118,1.84843463134474,0,NDPK4,2.35047222981524,4832,,3,118,1.74698498343846,0,NDPK4,2.35047222981524,4832,
1,118,1.86712829499938,1,NICRNS,-1,,,2,118,1.84843463134474,0,NICRNS,-1,,,3,118,1.74698498343846,0,NICRNS,-1,,
1,118,1.86712829499938,1,NP1,4.06256494284108,4860,,2,118,1.84843463134474,0,NP1,4.06256494284108,4860,,3,118,1.74698498343846,0,NP1,4.06256494284108,4860,
1,118,1.86712829499938,1,O2tm,-1,,,2,118,1.84843463134474,0,O2tm,-1,,,3,118,1.74698498343846,0,O2tm,-1,,
1,118,1.86712829499938,1,ORNDC,4.80031276760241,4953,,2,118,1.84843463134474,0,ORNDC,4.80031276760241,4953,,3,118,1.74698498343846,0,ORNDC,4.80031276760241,4953,
1,118,1.86712829499938,1,P45027A13m,2.47637467668165,1593,,2,118,1.84843463134474,0,P45027A13m,2.47637467668165,1593,,3,118,1.74698498343846,0,P45027A13m,2.47637467668165,1593,
1,118,1.86712829499938,1,PDHm,1.97093316270572,8050,,2,118,1.84843463134474,0,PDHm,1.97093316270572,8050,,3,118,1.74698498343846,0,PDHm,1.97093316270572,8050,
1,118,1.86712829499938,1,PGCD,1.78896892701064,26227,,2,118,1.84843463134474,0,PGCD,1.78896892701064,26227,,3,118,1.74698498343846,0,PGCD,1.78896892701064,26227,
1,118,1.86712829499938,1,PGK,7.96477630668472,5230,,2,118,1.84843463134474,0,PGK,7.96477630668472,5230,,3,118,1.74698498343846,0,PGK,7.96477630668472,5230,
1,118,1.86712829499938,1,PGM,3.54082807584156,5223,,2,118,1.84843463134474,0,PGM,3.54082807584156,5223,,3,118,1.74698498343846,0,PGM,3.54082807584156,5223,
1,118,1.86712829499938,1,PPA,3.62342303279051,5464,,2,118,1.84843463134474,0,PPA,3.62342303279051,5464,,3,118,1.74698498343846,0,PPA,3.62342303279051,5464,
1,118,1.86712829499938,1,PPM,2.83083616708116,55276,,2,118,1.84843463134474,0,PPM,2.83083616708116,55276,,3,118,1.74698498343846,0,PPM,2.83083616708116,55276,
1,118,1.86712829499938,1,PRAGSr,3.76714757591078,2618,,2,118,1.84843463134474,0,PRAGSr,3.76714757591078,2618,,3,118,1.74698498343846,0,PRAGSr,3.76714757591078,2618,
1,118,1.86712829499938,1,PRFGS,2.09360650293767,5198,,2,118,1.84843463134474,0,PRFGS,2.09360650293767,5198,,3,118,1.74698498343846,0,PRFGS,2.09360650293767,5198,
1,118,1.86712829499938,1,PROtm,-1,,,2,118,1.84843463134474,0,PROtm,-1,,,3,118,1.74698498343846,0,PROtm,-1,,
1,118,1.86712829499938,1,PSERT,1.31054885274099,29968,,2,118,1.84843463134474,0,PSERT,1.31054885274099,29968,,3,118,1.74698498343846,0,PSERT,1.31054885274099,29968,
1,118,1.86712829499938,1,PSP_L,0.685015047914601,5723,,2,118,1.84843463134474,0,PSP_L,0.685015047914601,5723,,3,118,1.74698498343846,0,PSP_L,0.685015047914601,5723,
1,118,1.86712829499938,1,PTRCOX1,1.87738358803398,26,,2,118,1.84843463134474,0,PTRCOX1,1.87738358803398,26,,3,118,1.74698498343846,0,PTRCOX1,1.87738358803398,26,
1,118,1.86712829499938,1,PYRt2m,2.10454396396708,6566,,2,118,1.84843463134474,0,PYRt2m,2.10454396396708,6566,,3,118,1.74698498343846,0,PYRt2m,2.10454396396708,6566,
1,118,1.86712829499938,1,RE0583C,-1,,,2,118,1.84843463134474,0,RE0583C,-1,,,3,118,1.74698498343846,0,RE0583C,-1,,
1,118,1.86712829499938,1,RE1518M,0.0507773312355396,33,,2,118,1.84843463134474,0,RE1518M,0.0507773312355396,33,,3,118,1.74698498343846,0,RE1518M,0.0507773312355396,33,
1,118,1.86712829499938,1,RE2954C,8.7154637090333,5315,,2,118,1.84843463134474,0,RE2954C,8.7154637090333,5315,,3,118,1.74698498343846,0,RE2954C,8.7154637090333,5315,
1,118,1.86712829499938,1,RE2998M,2.43340640424165,51,,2,118,1.84843463134474,0,RE2998M,2.43340640424165,51,,3,118,1.74698498343846,0,RE2998M,2.43340640424165,51,
1,118,1.86712829499938,1,RE3346M,3.82261449538641,219,,2,118,1.84843463134474,0,RE3346M,3.82261449538641,219,,3,118,1.74698498343846,0,RE3346M,3.82261449538641,219,
1,118,1.86712829499938,1,RPE,2.37017330604265,6120,,2,118,1.84843463134474,0,RPE,2.37017330604265,6120,,3,118,1.74698498343846,0,RPE,2.37017330604265,6120,
1,118,1.86712829499938,1,RPI,2.78777499269138,22934,,2,118,1.84843463134474,0,RPI,2.78777499269138,22934,,3,118,1.74698498343846,0,RPI,2.78777499269138,22934,
1,118,1.86712829499938,1,SUCD1m,2.47696787815551,6389,,2,118,1.84843463134474,0,SUCD1m,2.47696787815551,6389,,3,118,1.74698498343846,0,SUCD1m,2.47696787815551,6389,
1,118,1.86712829499938,1,SUCOAS1m,2.57394141436574,8802,,2,118,1.84843463134474,0,SUCOAS1m,2.57394141436574,8802,,3,118,1.74698498343846,0,SUCOAS1m,2.57394141436574,8802,
1,118,1.86712829499938,1,TALA,4.31239403110294,6888,,2,118,1.84843463134474,0,TALA,4.31239403110294,6888,,3,118,1.74698498343846,0,TALA,4.31239403110294,6888,
1,118,1.86712829499938,1,THD1m,2.87171115011495,23530,,2,118,1.84843463134474,0,THD1m,2.87171115011495,23530,,3,118,1.74698498343846,0,THD1m,2.87171115011495,23530,
1,118,1.86712829499938,1,THFtm,-1,,,2,118,1.84843463134474,0,THFtm,-1,,,3,118,1.74698498343846,0,THFtm,-1,,
1,118,1.86712829499938,1,TKT1,3.6566113098722,7086,,2,118,1.84843463134474,0,TKT1,3.6566113098722,7086,,3,118,1.74698498343846,0,TKT1,3.6566113098722,7086,
