SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3
1,170,4.77706057843203,1,FAS120COA,9.59724852133333,2194,,2,170,5.21795438579927,1,FAS120COA,9.59724852133333,2194,,3,170,4.48164120173635,1,FAS120COA,9.59724852133333,2194,
1,170,4.77706057843203,1,FAS140COA,9.59724852133333,2194,,2,170,5.21795438579927,1,FAS140COA,9.59724852133333,2194,,3,170,4.48164120173635,1,FAS140COA,9.59724852133333,2194,
1,170,4.77706057843203,1,FAS160COA,9.59724852133333,2194,,2,170,5.21795438579927,1,FAS160COA,9.59724852133333,2194,,3,170,4.48164120173635,1,FAS160COA,9.59724852133333,2194,
1,170,4.77706057843203,1,FAS80COA_L,9.59724852133333,2194,,2,170,5.21795438579927,1,FAS80COA_L,9.59724852133333,2194,,3,170,4.48164120173635,1,FAS80COA_L,9.59724852133333,2194,
1,170,4.77706057843203,1,FBA,24.0831880688317,226,,2,170,5.21795438579927,1,FBA,24.0831880688317,226,,3,170,4.48164120173635,1,FBA,24.0831880688317,226,
1,170,4.77706057843203,1,FBA2,24.0831880688317,226,,2,170,5.21795438579927,1,FBA2,24.0831880688317,226,,3,170,4.48164120173635,1,FBA2,24.0831880688317,226,
1,170,4.77706057843203,1,GAPD,25.647012775297,2597,,2,170,5.21795438579927,1,GAPD,25.647012775297,2597,,3,170,4.48164120173635,1,GAPD,25.647012775297,2597,
1,170,4.77706057843203,1,GLYCK2,-1,,,2,170,5.21795438579927,1,GLYCK2,-1,,,3,170,4.48164120173635,1,GLYCK2,-1,,
1,170,4.77706057843203,1,H2CO3Dm,4.19174277187026,11238,,2,170,5.21795438579927,1,H2CO3Dm,4.19174277187026,11238,,3,170,4.48164120173635,1,H2CO3Dm,4.19174277187026,11238,
1,170,4.77706057843203,1,H2Otm,0.471773659483873,343,,2,170,5.21795438579927,1,H2Otm,0.471773659483873,343,,3,170,4.48164120173635,1,H2Otm,0.471773659483873,343,
1,170,4.77706057843203,1,HEX1,23.1599134548182,3099,,2,170,5.21795438579927,1,HEX1,23.1599134548182,3099,,3,170,4.48164120173635,1,HEX1,23.1599134548182,3099,
1,170,4.77706057843203,1,HMGCOASim,6.1228157271517,3158,,2,170,5.21795438579927,1,HMGCOASim,6.1228157271517,3158,,3,170,4.48164120173635,1,HMGCOASim,6.1228157271517,3158,
1,170,4.77706057843203,1,HMGLm,9.42641621861083,3155,,2,170,5.21795438579927,1,HMGLm,9.42641621861083,3155,,3,170,4.48164120173635,1,HMGLm,9.42641621861083,3155,
1,170,4.77706057843203,1,KHK,3.63163728559591,3795,,2,170,5.21795438579927,1,KHK,3.63163728559591,3795,,3,170,4.48164120173635,1,KHK,3.63163728559591,3795,
1,170,4.77706057843203,1,LDH_L,22.4681047205256,3939,,2,170,5.21795438579927,1,LDH_L,22.4681047205256,3939,,3,170,4.48164120173635,1,LDH_L,22.4681047205256,3939,
1,170,4.77706057843203,1,LDH_Lm,22.4681047205256,3939,,2,170,5.21795438579927,1,LDH_Lm,22.4681047205256,3939,,3,170,4.48164120173635,1,LDH_Lm,22.4681047205256,3939,
1,170,4.77706057843203,1,L_LACtm,7.90241380042352,6566,,2,170,5.21795438579927,1,L_LACtm,7.90241380042352,6566,,3,170,4.48164120173635,1,L_LACtm,7.90241380042352,6566,
1,170,4.77706057843203,1,MGSA,-1,,,2,170,5.21795438579927,1,MGSA,-1,,,3,170,4.48164120173635,1,MGSA,-1,,
1,170,4.77706057843203,1,OCTDECCACT,8.38748114688555,788,,2,170,5.21795438579927,1,OCTDECCACT,8.38748114688555,788,,3,170,4.48164120173635,1,OCTDECCACT,8.38748114688555,788,
1,170,4.77706057843203,1,OCTDECCPT1,11.2416793694424,1375,,2,170,5.21795438579927,1,OCTDECCPT1,11.2416793694424,1375,,3,170,4.48164120173635,1,OCTDECCPT1,11.2416793694424,1375,
1,170,4.77706057843203,1,OCTDECCPT2,6.24265962283381,1376,,2,170,5.21795438579927,1,OCTDECCPT2,6.24265962283381,1376,,3,170,4.48164120173635,1,OCTDECCPT2,6.24265962283381,1376,
1,170,4.77706057843203,1,P5CRm,8.2137205841527,5831,,2,170,5.21795438579927,1,P5CRm,8.2137205841527,5831,,3,170,4.48164120173635,1,P5CRm,8.2137205841527,5831,
1,170,4.77706057843203,1,PDHm,7.58797607557578,8050,,2,170,5.21795438579927,1,PDHm,7.58797607557578,8050,,3,170,4.48164120173635,1,PDHm,7.58797607557578,8050,
1,170,4.77706057843203,1,PFK,13.3420144073298,5211,,2,170,5.21795438579927,1,PFK,13.3420144073298,5211,,3,170,4.48164120173635,1,PFK,13.3420144073298,5211,
1,170,4.77706057843203,1,PGI,16.4772994913244,2821,,2,170,5.21795438579927,1,PGI,16.4772994913244,2821,,3,170,4.48164120173635,1,PGI,16.4772994913244,2821,
1,170,4.77706057843203,1,PGK,22.366089557026,5230,,2,170,5.21795438579927,1,PGK,22.366089557026,5230,,3,170,4.48164120173635,1,PGK,22.366089557026,5230,
1,170,4.77706057843203,1,PGM,15.8443452499721,5223,,2,170,5.21795438579927,1,PGM,15.8443452499721,5223,,3,170,4.48164120173635,1,PGM,15.8443452499721,5223,
1,170,4.77706057843203,1,PROD2m,2.87143238123131,5625,,2,170,5.21795438579927,1,PROD2m,2.87143238123131,5625,,3,170,4.48164120173635,1,PROD2m,2.87143238123131,5625,
1,170,4.77706057843203,1,PYK,23.2819335404833,5315,,2,170,5.21795438579927,1,PYK,23.2819335404833,5315,,3,170,4.48164120173635,1,PYK,23.2819335404833,5315,
1,170,4.77706057843203,1,PYRt2m,7.90241380042352,6566,,2,170,5.21795438579927,1,PYRt2m,7.90241380042352,6566,,3,170,4.48164120173635,1,PYRt2m,7.90241380042352,6566,
1,170,4.77706057843203,1,SBTD_D2,6.75224378902749,6652,,2,170,5.21795438579927,1,SBTD_D2,6.75224378902749,6652,,3,170,4.48164120173635,1,SBTD_D2,6.75224378902749,6652,
1,170,4.77706057843203,1,SBTR,16.4980217395855,10327,,2,170,5.21795438579927,1,SBTR,16.4980217395855,10327,,3,170,4.48164120173635,1,SBTR,16.4980217395855,10327,
1,170,4.77706057843203,1,THD1m,10.1213716764631,23530,,2,170,5.21795438579927,1,THD1m,10.1213716764631,23530,,3,170,4.48164120173635,1,THD1m,10.1213716764631,23530,
1,170,4.77706057843203,1,TPI,18.6681436602458,7167,,2,170,5.21795438579927,1,TPI,18.6681436602458,7167,,3,170,4.48164120173635,1,TPI,18.6681436602458,7167,
1,170,4.77706057843203,1,r0055,-1,,,2,170,5.21795438579927,1,r0055,-1,,,3,170,4.48164120173635,1,r0055,-1,,
1,170,4.77706057843203,1,r0122,0.0265679305061385,5313,,2,170,5.21795438579927,1,r0122,0.0265679305061385,5313,,3,170,4.48164120173635,1,r0122,0.0265679305061385,5313,
1,170,4.77706057843203,1,r0392,15.2435219429899,217,,2,170,5.21795438579927,1,r0392,15.2435219429899,217,,3,170,4.48164120173635,1,r0392,15.2435219429899,217,
1,170,4.77706057843203,1,r0445,-1,,,2,170,5.21795438579927,1,r0445,-1,,,3,170,4.48164120173635,1,r0445,-1,,
1,170,4.77706057843203,1,r0446,-1,,,2,170,5.21795438579927,1,r0446,-1,,,3,170,4.48164120173635,1,r0446,-1,,
1,170,4.77706057843203,1,r0510,9.83892617790435,6319,,2,170,5.21795438579927,1,r0510,9.83892617790435,6319,,3,170,4.48164120173635,1,r0510,9.83892617790435,6319,
1,170,4.77706057843203,1,r0511,9.83892617790435,6319,,2,170,5.21795438579927,1,r0511,9.83892617790435,6319,,3,170,4.48164120173635,1,r0511,9.83892617790435,6319,
1,170,4.77706057843203,1,r0941,-1,,,2,170,5.21795438579927,1,r0941,-1,,,3,170,4.48164120173635,1,r0941,-1,,
1,170,4.77706057843203,1,r1464,-1,,,2,170,5.21795438579927,1,r1464,-1,,,3,170,4.48164120173635,1,r1464,-1,,
1,170,4.77706057843203,1,r1472,0.362681808024517,33,,2,170,5.21795438579927,1,r1472,0.362681808024517,33,,3,170,4.48164120173635,1,r1472,0.362681808024517,33,
1,170,4.77706057843203,1,r1474,3.17869867536161,1962,,2,170,5.21795438579927,1,r1474,3.17869867536161,1962,,3,170,4.48164120173635,1,r1474,3.17869867536161,1962,
1,170,4.77706057843203,1,r1477,3.17869867536161,1962,,2,170,5.21795438579927,1,r1477,3.17869867536161,1962,,3,170,4.48164120173635,1,r1477,3.17869867536161,1962,
1,170,4.77706057843203,1,r1481,13.579500076263,3032,,2,170,5.21795438579927,1,r1481,13.579500076263,3032,,3,170,4.48164120173635,1,r1481,13.579500076263,3032,
1,171,2.1410528206896,1,AACOAT,5.28206776740547,65985,,2,171,2.41488981365418,1,AACOAT,5.28206776740547,65985,,3,171,1.85308798709875,1,AACOAT,5.28206776740547,65985,
1,171,2.1410528206896,1,ACACT1r,8.73288314355332,39,,2,171,2.41488981365418,1,ACACT1r,8.73288314355332,39,,3,171,1.85308798709875,1,ACACT1r,8.73288314355332,39,
1,171,2.1410528206896,1,ACACT1rm,13.579500076263,3032,,2,171,2.41488981365418,1,ACACT1rm,13.579500076263,3032,,3,171,1.85308798709875,1,ACACT1rm,13.579500076263,3032,
1,171,2.1410528206896,1,ACACtx,-1,,,2,171,2.41488981365418,1,ACACtx,-1,,,3,171,1.85308798709875,1,ACACtx,-1,,
1,171,2.1410528206896,1,AMACR2p,5.26041041713448,23600,,2,171,2.41488981365418,1,AMACR2p,5.26041041713448,23600,,3,171,1.85308798709875,1,AMACR2p,5.26041041713448,23600,
1,171,2.1410528206896,1,ARTFR12,-1,,,2,171,2.41488981365418,1,ARTFR12,-1,,,3,171,1.85308798709875,1,ARTFR12,-1,,
1,171,2.1410528206896,1,ARTPLM3,-1,,,2,171,2.41488981365418,1,ARTPLM3,-1,,,3,171,1.85308798709875,1,ARTPLM3,-1,,
1,171,2.1410528206896,1,CATm,14.3378203903431,847,,2,171,2.41488981365418,1,CATm,14.3378203903431,847,,3,171,1.85308798709875,1,CATm,14.3378203903431,847,
1,171,2.1410528206896,1,CATp,14.3378203903431,847,,2,171,2.41488981365418,1,CATp,14.3378203903431,847,,3,171,1.85308798709875,1,CATp,14.3378203903431,847,
1,171,2.1410528206896,1,COAtp,-1,,,2,171,2.41488981365418,1,COAtp,-1,,,3,171,1.85308798709875,1,COAtp,-1,,
1,171,2.1410528206896,1,COAtr,-1,,,2,171,2.41488981365418,1,COAtr,-1,,,3,171,1.85308798709875,1,COAtr,-1,,
1,171,2.1410528206896,1,CRNCARtp,7.16006128284798,1384,,2,171,2.41488981365418,1,CRNCARtp,7.16006128284798,1384,,3,171,1.85308798709875,1,CRNCARtp,7.16006128284798,1384,
1,171,2.1410528206896,1,CRNtim,8.38748114688555,788,,2,171,2.41488981365418,1,CRNtim,8.38748114688555,788,,3,171,1.85308798709875,1,CRNtim,8.38748114688555,788,
1,171,2.1410528206896,1,CSNATp,7.16006128284798,1384,,2,171,2.41488981365418,1,CSNATp,7.16006128284798,1384,,3,171,1.85308798709875,1,CSNATp,7.16006128284798,1384,
1,171,2.1410528206896,1,CSNATr,7.16006128284798,1384,,2,171,2.41488981365418,1,CSNATr,7.16006128284798,1384,,3,171,1.85308798709875,1,CSNATr,7.16006128284798,1384,
1,171,2.1410528206896,1,DESAT16_2,9.83892617790435,6319,,2,171,2.41488981365418,1,DESAT16_2,9.83892617790435,6319,,3,171,1.85308798709875,1,DESAT16_2,9.83892617790435,6319,
1,171,2.1410528206896,1,DESAT18_3,9.83892617790435,6319,,2,171,2.41488981365418,1,DESAT18_3,9.83892617790435,6319,,3,171,1.85308798709875,1,DESAT18_3,9.83892617790435,6319,
1,171,2.1410528206896,1,DESAT18_8,12.7006725031708,9415,,2,171,2.41488981365418,1,DESAT18_8,12.7006725031708,9415,,3,171,1.85308798709875,1,DESAT18_8,12.7006725031708,9415,
1,171,2.1410528206896,1,DESAT18_9,12.7006725031708,9415,,2,171,2.41488981365418,1,DESAT18_9,12.7006725031708,9415,,3,171,1.85308798709875,1,DESAT18_9,12.7006725031708,9415,
1,171,2.1410528206896,1,DURAD2,11.263177060463,1806,,2,171,2.41488981365418,1,DURAD2,11.263177060463,1806,,3,171,1.85308798709875,1,DURAD2,11.263177060463,1806,
1,171,2.1410528206896,1,FACOAL1813,16.7066458876061,2180,,2,171,2.41488981365418,1,FACOAL1813,16.7066458876061,2180,,3,171,1.85308798709875,1,FACOAL1813,16.7066458876061,2180,
1,171,2.1410528206896,1,FAOXC10080x,8.63219700301221,51,,2,171,2.41488981365418,1,FAOXC10080x,8.63219700301221,51,,3,171,1.85308798709875,1,FAOXC10080x,8.63219700301221,51,
1,171,2.1410528206896,1,FAOXC121C10x,3.17869867536161,1962,,2,171,2.41488981365418,1,FAOXC121C10x,3.17869867536161,1962,,3,171,1.85308798709875,1,FAOXC121C10x,3.17869867536161,1962,
1,171,2.1410528206896,1,FAOXC121x,10.4441144027122,10455,,2,171,2.41488981365418,1,FAOXC121x,10.4441144027122,10455,,3,171,1.85308798709875,1,FAOXC121x,10.4441144027122,10455,
1,171,2.1410528206896,1,FAOXC141C121x,3.17869867536161,1962,,2,171,2.41488981365418,1,FAOXC141C121x,3.17869867536161,1962,,3,171,1.85308798709875,1,FAOXC141C121x,3.17869867536161,1962,
1,171,2.1410528206896,1,FAOXC161C141x,3.17869867536161,1962,,2,171,2.41488981365418,1,FAOXC161C141x,3.17869867536161,1962,,3,171,1.85308798709875,1,FAOXC161C141x,3.17869867536161,1962,
1,171,2.1410528206896,1,FAOXC181C161x,3.17869867536161,1962,,2,171,2.41488981365418,1,FAOXC181C161x,3.17869867536161,1962,,3,171,1.85308798709875,1,FAOXC181C161x,3.17869867536161,1962,
1,171,2.1410528206896,1,FAOXC183806m,12.6796274413832,34,,2,171,2.41488981365418,1,FAOXC183806m,12.6796274413832,34,,3,171,1.85308798709875,1,FAOXC183806m,12.6796274413832,34,
1,171,2.1410528206896,1,FAOXC4020m,12.6796274413832,34,,2,171,2.41488981365418,1,FAOXC4020m,12.6796274413832,34,,3,171,1.85308798709875,1,FAOXC4020m,12.6796274413832,34,
1,171,2.1410528206896,1,FAOXC6040m,12.6796274413832,34,,2,171,2.41488981365418,1,FAOXC6040m,12.6796274413832,34,,3,171,1.85308798709875,1,FAOXC6040m,12.6796274413832,34,
1,171,2.1410528206896,1,FAOXC8060m,12.6796274413832,34,,2,171,2.41488981365418,1,FAOXC8060m,12.6796274413832,34,,3,171,1.85308798709875,1,FAOXC8060m,12.6796274413832,34,
1,171,2.1410528206896,1,GTHPm,20.6628890560966,2876,,2,171,2.41488981365418,1,GTHPm,20.6628890560966,2876,,3,171,1.85308798709875,1,GTHPm,20.6628890560966,2876,
1,171,2.1410528206896,1,H2Otp,-1,,,2,171,2.41488981365418,1,H2Otp,-1,,,3,171,1.85308798709875,1,H2Otp,-1,,
1,171,2.1410528206896,1,HMGCOASim,6.1228157271517,3158,,2,171,2.41488981365418,1,HMGCOASim,6.1228157271517,3158,,3,171,1.85308798709875,1,HMGCOASim,6.1228157271517,3158,
1,171,2.1410528206896,1,HMGCOAtm,-1,,,2,171,2.41488981365418,1,HMGCOAtm,-1,,,3,171,1.85308798709875,1,HMGCOAtm,-1,,
1,171,2.1410528206896,1,HMGCOAtx,-1,,,2,171,2.41488981365418,1,HMGCOAtx,-1,,,3,171,1.85308798709875,1,HMGCOAtx,-1,,
1,171,2.1410528206896,1,HMGLm,9.42641621861083,3155,,2,171,2.41488981365418,1,HMGLm,9.42641621861083,3155,,3,171,1.85308798709875,1,HMGLm,9.42641621861083,3155,
1,171,2.1410528206896,1,HMGLx,9.42641621861083,3155,,2,171,2.41488981365418,1,HMGLx,9.42641621861083,3155,,3,171,1.85308798709875,1,HMGLx,9.42641621861083,3155,
1,171,2.1410528206896,1,HSD17B42x,15.12049134508,3295,,2,171,2.41488981365418,1,HSD17B42x,15.12049134508,3295,,3,171,1.85308798709875,1,HSD17B42x,15.12049134508,3295,
1,171,2.1410528206896,1,HSD17B4x,15.12049134508,3295,,2,171,2.41488981365418,1,HSD17B4x,15.12049134508,3295,,3,171,1.85308798709875,1,HSD17B4x,15.12049134508,3295,
1,171,2.1410528206896,1,LDH_L,22.4681047205256,3939,,2,171,2.41488981365418,1,LDH_L,22.4681047205256,3939,,3,171,1.85308798709875,1,LDH_L,22.4681047205256,3939,
1,171,2.1410528206896,1,LDH_Lm,22.4681047205256,3939,,2,171,2.41488981365418,1,LDH_Lm,22.4681047205256,3939,,3,171,1.85308798709875,1,LDH_Lm,22.4681047205256,3939,
1,171,2.1410528206896,1,LNELDCCPT1,11.2416793694424,1375,,2,171,2.41488981365418,1,LNELDCCPT1,11.2416793694424,1375,,3,171,1.85308798709875,1,LNELDCCPT1,11.2416793694424,1375,
1,171,2.1410528206896,1,LNLNCGCPT1,11.2416793694424,1375,,2,171,2.41488981365418,1,LNLNCGCPT1,11.2416793694424,1375,,3,171,1.85308798709875,1,LNLNCGCPT1,11.2416793694424,1375,
1,171,2.1410528206896,1,LNLNCGCPT2,6.24265962283381,1376,,2,171,2.41488981365418,1,LNLNCGCPT2,6.24265962283381,1376,,3,171,1.85308798709875,1,LNLNCGCPT2,6.24265962283381,1376,
1,171,2.1410528206896,1,LNLNCGCRNt,8.38748114688555,788,,2,171,2.41488981365418,1,LNLNCGCRNt,8.38748114688555,788,,3,171,1.85308798709875,1,LNLNCGCRNt,8.38748114688555,788,
1,171,2.1410528206896,1,L_LACtm,7.90241380042352,6566,,2,171,2.41488981365418,1,L_LACtm,7.90241380042352,6566,,3,171,1.85308798709875,1,L_LACtm,7.90241380042352,6566,
1,171,2.1410528206896,1,O2tm,-1,,,2,171,2.41488981365418,1,O2tm,-1,,,3,171,1.85308798709875,1,O2tm,-1,,
1,171,2.1410528206896,1,O2tp,-1,,,2,171,2.41488981365418,1,O2tp,-1,,,3,171,1.85308798709875,1,O2tp,-1,,
1,171,2.1410528206896,1,OCCOAtm,-1,,,2,171,2.41488981365418,1,OCCOAtm,-1,,,3,171,1.85308798709875,1,OCCOAtm,-1,,
1,171,2.1410528206896,1,OCCOAtx,-1,,,2,171,2.41488981365418,1,OCCOAtx,-1,,,3,171,1.85308798709875,1,OCCOAtx,-1,,
1,171,2.1410528206896,1,ODECOAtx,-1,,,2,171,2.41488981365418,1,ODECOAtx,-1,,,3,171,1.85308798709875,1,ODECOAtx,-1,,
1,171,2.1410528206896,1,PYRt2p,7.90241380042352,6566,,2,171,2.41488981365418,1,PYRt2p,7.90241380042352,6566,,3,171,1.85308798709875,1,PYRt2p,7.90241380042352,6566,
1,171,2.1410528206896,1,RE0583C,-1,,,2,171,2.41488981365418,1,RE0583C,-1,,,3,171,1.85308798709875,1,RE0583C,-1,,
1,171,2.1410528206896,1,RE1518M,0.362681808024517,33,,2,171,2.41488981365418,1,RE1518M,0.362681808024517,33,,3,171,1.85308798709875,1,RE1518M,0.362681808024517,33,
1,171,2.1410528206896,1,RE2998M,8.63219700301221,51,,2,171,2.41488981365418,1,RE2998M,8.63219700301221,51,,3,171,1.85308798709875,1,RE2998M,8.63219700301221,51,
1,171,2.1410528206896,1,RE3248X,3.17869867536161,1962,,2,171,2.41488981365418,1,RE3248X,3.17869867536161,1962,,3,171,1.85308798709875,1,RE3248X,3.17869867536161,1962,
1,171,2.1410528206896,1,RE3250X,15.12049134508,3295,,2,171,2.41488981365418,1,RE3250X,15.12049134508,3295,,3,171,1.85308798709875,1,RE3250X,15.12049134508,3295,
1,171,2.1410528206896,1,RE3347C,-1,,,2,171,2.41488981365418,1,RE3347C,-1,,,3,171,1.85308798709875,1,RE3347C,-1,,
1,171,2.1410528206896,1,SCP2x,17.1143604460842,6342,,2,171,2.41488981365418,1,SCP2x,17.1143604460842,6342,,3,171,1.85308798709875,1,SCP2x,17.1143604460842,6342,
1,171,2.1410528206896,1,r0022,10.2624060808703,2936,,2,171,2.41488981365418,1,r0022,10.2624060808703,2936,,3,171,1.85308798709875,1,r0022,10.2624060808703,2936,
1,171,2.1410528206896,1,r0173,22.4681047205256,3939,,2,171,2.41488981365418,1,r0173,22.4681047205256,3939,,3,171,1.85308798709875,1,r0173,22.4681047205256,3939,
1,171,2.1410528206896,1,r0330,-1,,,2,171,2.41488981365418,1,r0330,-1,,,3,171,1.85308798709875,1,r0330,-1,,
1,171,2.1410528206896,1,r0438,-1,,,2,171,2.41488981365418,1,r0438,-1,,,3,171,1.85308798709875,1,r0438,-1,,
1,171,2.1410528206896,1,r0698,13.1184188245313,30,,2,171,2.41488981365418,1,r0698,13.1184188245313,30,,3,171,1.85308798709875,1,r0698,13.1184188245313,30,
1,171,2.1410528206896,1,r1002,-1,,,2,171,2.41488981365418,1,r1002,-1,,,3,171,1.85308798709875,1,r1002,-1,,
1,171,2.1410528206896,1,r1318,-1,,,2,171,2.41488981365418,1,r1318,-1,,,3,171,1.85308798709875,1,r1318,-1,,
1,171,2.1410528206896,1,r1464,-1,,,2,171,2.41488981365418,1,r1464,-1,,,3,171,1.85308798709875,1,r1464,-1,,
1,171,2.1410528206896,1,r2516,7.90241380042352,6566,,2,171,2.41488981365418,1,r2516,7.90241380042352,6566,,3,171,1.85308798709875,1,r2516,7.90241380042352,6566,
1,173,2.22803818594944,1,AACOAT,5.28206776740547,65985,,2,173,2.43612047324983,1,AACOAT,5.28206776740547,65985,,3,173,2.10272082414526,1,AACOAT,5.28206776740547,65985,
1,173,2.22803818594944,1,ACACT1r,8.73288314355332,39,,2,173,2.43612047324983,1,ACACT1r,8.73288314355332,39,,3,173,2.10272082414526,1,ACACT1r,8.73288314355332,39,
1,173,2.22803818594944,1,ACACT1rm,13.579500076263,3032,,2,173,2.43612047324983,1,ACACT1rm,13.579500076263,3032,,3,173,2.10272082414526,1,ACACT1rm,13.579500076263,3032,
1,173,2.22803818594944,1,ACACtx,-1,,,2,173,2.43612047324983,1,ACACtx,-1,,,3,173,2.10272082414526,1,ACACtx,-1,,
1,173,2.22803818594944,1,ADK1,14.3867056123836,204,,2,173,2.43612047324983,1,ADK1,14.3867056123836,204,,3,173,2.10272082414526,1,ADK1,14.3867056123836,204,
1,173,2.22803818594944,1,AMACR2p,5.26041041713448,23600,,2,173,2.43612047324983,1,AMACR2p,5.26041041713448,23600,,3,173,2.10272082414526,1,AMACR2p,5.26041041713448,23600,
1,173,2.22803818594944,1,ARTFR12,-1,,,2,173,2.43612047324983,1,ARTFR12,-1,,,3,173,2.10272082414526,1,ARTFR12,-1,,
1,173,2.22803818594944,1,ARTPLM3,-1,,,2,173,2.43612047324983,1,ARTPLM3,-1,,,3,173,2.10272082414526,1,ARTPLM3,-1,,
1,173,2.22803818594944,1,ATP2ter,-1,,,2,173,2.43612047324983,1,ATP2ter,-1,,,3,173,2.10272082414526,1,ATP2ter,-1,,
1,173,2.22803818594944,1,ATPS4m,-1,9551,,2,173,2.43612047324983,1,ATPS4m,-1,9551,,3,173,2.10272082414526,1,ATPS4m,-1,9551,
1,173,2.22803818594944,1,ATPtm,19.7300041349385,292,,2,173,2.43612047324983,1,ATPtm,19.7300041349385,292,,3,173,2.10272082414526,1,ATPtm,19.7300041349385,292,
1,173,2.22803818594944,1,C4CRNCPT2,6.24265962283381,1376,,2,173,2.43612047324983,1,C4CRNCPT2,6.24265962283381,1376,,3,173,2.10272082414526,1,C4CRNCPT2,6.24265962283381,1376,
1,173,2.22803818594944,1,C4tcx,8.38748114688555,788,,2,173,2.43612047324983,1,C4tcx,8.38748114688555,788,,3,173,2.10272082414526,1,C4tcx,8.38748114688555,788,
1,173,2.22803818594944,1,C4x,6.31889129125941,54677,,2,173,2.43612047324983,1,C4x,6.31889129125941,54677,,3,173,2.10272082414526,1,C4x,6.31889129125941,54677,
1,173,2.22803818594944,1,CATp,14.3378203903431,847,,2,173,2.43612047324983,1,CATp,14.3378203903431,847,,3,173,2.10272082414526,1,CATp,14.3378203903431,847,
1,173,2.22803818594944,1,COAtm,5.29457865856697,8034,,2,173,2.43612047324983,1,COAtm,5.29457865856697,8034,,3,173,2.10272082414526,1,COAtm,5.29457865856697,8034,
1,173,2.22803818594944,1,COAtp,-1,,,2,173,2.43612047324983,1,COAtp,-1,,,3,173,2.10272082414526,1,COAtp,-1,,
1,173,2.22803818594944,1,COAtr,-1,,,2,173,2.43612047324983,1,COAtr,-1,,,3,173,2.10272082414526,1,COAtr,-1,,
1,173,2.22803818594944,1,CRNCARtp,7.16006128284798,1384,,2,173,2.43612047324983,1,CRNCARtp,7.16006128284798,1384,,3,173,2.10272082414526,1,CRNCARtp,7.16006128284798,1384,
1,173,2.22803818594944,1,CRNrtx,-1,,,2,173,2.43612047324983,1,CRNrtx,-1,,,3,173,2.10272082414526,1,CRNrtx,-1,,
1,173,2.22803818594944,1,CRNtim,8.38748114688555,788,,2,173,2.43612047324983,1,CRNtim,8.38748114688555,788,,3,173,2.10272082414526,1,CRNtim,8.38748114688555,788,
1,173,2.22803818594944,1,CSNATp,7.16006128284798,1384,,2,173,2.43612047324983,1,CSNATp,7.16006128284798,1384,,3,173,2.10272082414526,1,CSNATp,7.16006128284798,1384,
1,173,2.22803818594944,1,CSNATr,7.16006128284798,1384,,2,173,2.43612047324983,1,CSNATr,7.16006128284798,1384,,3,173,2.10272082414526,1,CSNATr,7.16006128284798,1384,
1,173,2.22803818594944,1,CYOOm3,0,170712,,2,173,2.43612047324983,1,CYOOm3,0,170712,,3,173,2.10272082414526,1,CYOOm3,0,170712,
1,173,2.22803818594944,1,CYOR_u10m,11.8269951289063,7386,,2,173,2.43612047324983,1,CYOR_u10m,11.8269951289063,7386,,3,173,2.10272082414526,1,CYOR_u10m,11.8269951289063,7386,
1,173,2.22803818594944,1,DESAT16_2,9.83892617790435,6319,,2,173,2.43612047324983,1,DESAT16_2,9.83892617790435,6319,,3,173,2.10272082414526,1,DESAT16_2,9.83892617790435,6319,
1,173,2.22803818594944,1,DESAT18_10,12.7006725031708,9415,,2,173,2.43612047324983,1,DESAT18_10,12.7006725031708,9415,,3,173,2.10272082414526,1,DESAT18_10,12.7006725031708,9415,
1,173,2.22803818594944,1,ECOAH1m,13.579500076263,3032,,2,173,2.43612047324983,1,ECOAH1m,13.579500076263,3032,,3,173,2.10272082414526,1,ECOAH1m,13.579500076263,3032,
1,173,2.22803818594944,1,FACOAL1832,16.7066458876061,2180,,2,173,2.43612047324983,1,FACOAL1832,16.7066458876061,2180,,3,173,2.10272082414526,1,FACOAL1832,16.7066458876061,2180,
1,173,2.22803818594944,1,FAOXC102C103x,8.63219700301221,51,,2,173,2.43612047324983,1,FAOXC102C103x,8.63219700301221,51,,3,173,2.10272082414526,1,FAOXC102C103x,8.63219700301221,51,
1,173,2.22803818594944,1,FAOXC102C81x,3.17869867536161,1962,,2,173,2.43612047324983,1,FAOXC102C81x,3.17869867536161,1962,,3,173,2.10272082414526,1,FAOXC102C81x,3.17869867536161,1962,
1,173,2.22803818594944,1,FAOXC102x,10.4441144027122,10455,,2,173,2.43612047324983,1,FAOXC102x,10.4441144027122,10455,,3,173,2.10272082414526,1,FAOXC102x,10.4441144027122,10455,
